fecha,BurstId,prediction_timestamp,burst_event_timestamp,burst_timestamp,split,family,family_reason,ExecutionSide,BurstSide,Entry_price,Initial_SL_ticks,Initial_TP_ticks,Result_Label,result TP SL BE,MAE_ticks,MFE_ticks,ExitTime_NY_Milliseconds,causal_row_flag,canonical_source_file,Delta1s,Delta2s,Delta3s,Delta5s,Delta10s,PeakPositiveDelta,PeakNegativeDelta,DeltaChange1s,DeltaChangeZScore,DeltaPercentile,BuySellRatio,TradesPerSecond,ContractsPerSecond,Velocity1s,Velocity3s,Velocity5s,Acceleration1s,Acceleration3s,TicksPerSecond,CumulativeDeltaWindow,OR_WidthTicks,Dist_OR_High_Ticks,Dist_OR_Low_Ticks,Dist_VWAP_Ticks,Dist_POC_Ticks,Dist_VAH_Ticks,Dist_VAL_Ticks,Dist_HVN_Ticks,Dist_LVN_Ticks,PreBurst_Acceptance_Dwell_Ratio_5s,PreBurst_Reclaim_Count_10s,PreBurst_Rotation_Index_10s,PreBurst_Local_Entropy_10s,PreBurst_Path_Efficiency_10s,PreBurst_Price_Per_Delta_3s,PreBurst_Price_Per_Volume_3s,PreBurst_Impulse_Survival_Seconds,PreBurst_Impulse_Decay_Slope_5s,Profile_Std_Ticks,Profile_Skewness,Profile_Excess_Kurtosis,Profile_Normalized_Entropy,Profile_Concentration,Profile_Effective_Nodes,Profile_Local_Maxima_Count,Profile_Position_Percentile,POC_Migration_Ticks,Flow_0_1_DirectionalNetDelta,Flow_1_3_DirectionalNetDelta,Flow_3_5_DirectionalNetDelta,Flow_0_1_GrossAggressive,Flow_1_3_GrossAggressive,Flow_3_5_GrossAggressive,Flow_0_1_CounterflowShare,Flow_1_3_CounterflowShare,Flow_3_5_CounterflowShare,Flow_0_1_DirectionalVelocityTPS,Flow_1_3_DirectionalVelocityTPS,Flow_3_5_DirectionalVelocityTPS,Flow_0_1_TicksPerAggressiveContract,Velocity_Retention_1_3,Velocity_Retention_3_5,Delta_Retention_1_3,Delta_Retention_3_5,Prior_Level_Touches_60s,Prior_Full_Crosses_60s,Prior_Volume_At_Level_Band_60s,Pre_Approach_Distance_Ticks,Pre_Approach_Velocity_TPS,Pre_Approach_Pause_Seconds,Time_Since_Last_Prior_Level_Touch_Seconds,Realized_Volatility_10s_Ticks,Realized_Volatility_30s_Ticks,Realized_Volatility_60s_Ticks,Short_Long_Volatility_Ratio,Flow_Aligned_Segment_Count,Flow_Conflict_Segment_Count,Observation_Coverage_60,GapFill_Seconds_60,Burst_Index_In_Episode,Seconds_Since_Prior_Burst,range,Body_AtEntry,Volume_AtEntry,Delta_AtEntry,Cumulative_Delta_AtEntry,Previous_Volume_AtEntry,Previous_Delta_AtEntry,Delta_Change_AtEntry,BreakOut_TICKS_PER_SEC_AtEntry,Score_AtEntry,Buy_Imbalance_Count_AtEntry,Sell_Imbalance_Count_AtEntry,Seconds_From_Open_AtEntry,Directional_OR_Extension_Ticks_AtEntry,Directional_VWAP_Distance_Ticks_AtEntry,Nearest_OR_Edge_Distance_Ticks_AtEntry,Body_OR_Ratio_AtEntry,Signed_Delta_Share_AtEntry,Signed_Previous_Delta_Share_AtEntry,Prior_Closed_ATR3_Ticks_AtEntry,Prior_Closed_ATR5_Ticks_AtEntry,PreEntry_Directional_Efficiency3_AtEntry,PreEntry_Directional_Delta_Share3_AtEntry,PreEntry_Range_Compression3_AtEntry,PreEntry_Volume_Climax_Ratio_AtEntry,Nearest_OR_Edge_Retest_Count_AtEntry,Nearest_OR_Edge_Acceptance_Ratio3_AtEntry,Directional_CLV_AtEntry,PreEntry_Acceptance_Dwell_Ratio_AtEntry,PreEntry_Reclaim_Count_AtEntry,PreEntry_Rejection_Speed_TPS_AtEntry,PreEntry_Rotation_Index_AtEntry,PreEntry_Local_Entropy_AtEntry,PreEntry_Path_Efficiency_AtEntry,PreEntry_Price_Per_Delta_AtEntry,PreEntry_Price_Per_Volume_AtEntry,Detector_Publish_Delay_Milliseconds,Signal_To_Entry_Latency_Milliseconds,Detector_Publish_To_Entry_Latency_Milliseconds,Liquidity_Burst_Index_In_Episode,Liquidity_Burst_Seconds_Since_Prior_Burst,signed_delta_1s,signed_delta_change_1s,signed_velocity_1s,signed_velocity_3s,signed_acceleration_1s,price_impact_per_100_contracts,absorption_pressure_1s,delta_share_of_volume,mean_trade_size,delta_persistence_1_3,delta_persistence_3_5,direction_consistency,velocity_consistency,flow_price_alignment,acceleration_velocity_ratio,directional_vwap_distance,directional_poc_distance,profile_confluence_4t,burst_efficiency_score,liquidity_absorption_score
2023-07-18,LB_20230718_093258_SELL_0002,2023-07-18 13:32:59.057619900+00:00,2023-07-18 13:32:58+00:00,2023-07-18 13:32:59+00:00,discovery,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,15780.0,60,60,SL,-60,60,0,09:35:29.144,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2023-07-18_NY.csv,-194,-193,-230,-329,-302,25,-194,-195,-5.825169129926562,1.0,0.432748538011696,428,490,-3,-1.0,-1.2,-3,-0.666666666666667,-3,-230,21.0,-29.0,-8.0,-12.802306029305788,-10,-19,-8,0,-1,1.0,0,0.25,0.721928094887362,0.555555555555556,0.017391304347826,0.006211180124224,1,0.1,6.042811033308144,0.120072779197536,-0.130347298535728,0.909494137472712,0.073824965970054,23.3843380840157,8,0.030827127872528,-9.0,194,36,99,490,154,243,0.302040816326531,0.383116883116883,0.296296296296296,3,0.5,1.5,0.006122448979592,0.166666666666667,3.0,0.185567010309278,2.75,24,7,1128,-2,1.2,0,6.0,4.35889894354067,6.16441400296898,10.2469507659596,1.041976144503454,3,0,1.0,0,1,130.0,105,40,3485,-373,-239,3299,-9,-364,0.68,11,0,1,179.0576,-145,-142.78,40,0.38,-0.11,0.0,63.33,53,0.45,0.0,0.6,0.0,1,0.0,,0,0,0,0,0,0,0,0,5.17,57.62,52.45,1,130.0,194.0,195.0,3.0,1.0,3.0,0.6122448979591837,64.66666666666667,0.39591836734693875,1.144859813084112,0.3951890034364261,0.8582608695652174,1.0,1.0,1,1.0,12.802306029305788,10.0,2,0.015463917525773196,45.266666666666666
2023-07-20,LB_20230720_093345_SELL_0001,2023-07-20 13:33:46.040713900+00:00,2023-07-20 13:33:45+00:00,2023-07-20 13:33:46+00:00,discovery,A_TRUE_ABSORPTION,TP; MAE<=10; MFE>=TP inicial,BUY,SELL,15871.25,60,60,TP,+60,0,60,09:34:44.490,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2023-07-20_NY.csv,-193,-182,-199,-158,-268,34,-193,-204,-5.485956408240692,1.0,0.488063660477454,441,561,-4,-0.666666666666667,0.0,-5,-1.333333333333333,-4,-199,15.0,16.0,31.0,10.12554895375872,-2,-8,20,-2,3,0.0,0,0.4,1.0,0.4,0.010050251256281,0.002919708029197,1,1.1,11.61457345362072,0.029003615963658,-1.513879564158797,0.93563765603711,0.052957892017567,33.0197028939736,8,0.698940842159649,,193,6,-41,561,124,155,0.327985739750446,0.475806451612903,0.632258064516129,4,-1.0,-1.0,0.007130124777184,-0.25,-1.0,0.031088082901554,-6.833333333333333,0,0,0,31,0.0,1,,4.89897948556636,7.87400787401181,10.3923048454133,1.154700538379248,1,1,1.0,0,1,,75,0,4217,-365,-2793,4707,289,-654,0.0,9,0,1,226.0407,80,87.05,80,0.0,-0.09,0.06,90.0,66,0.74,0.07,1.2,0.99,1,1.0,,0,0,0,0,0,0,0,0,22.0,40.71,18.71,1,,193.0,204.0,4.0,0.666666666666667,5.0,0.7130124777183601,48.25,0.34402852049910876,1.272108843537415,0.3436960276338515,0.4763819095477387,1.0,0.6666666666666666,1,1.25,-10.12554895375872,2.0,3,0.02072538860103627,28.95
2023-07-27,LB_20230727_093300_BUY_0001,2023-07-27 13:33:01.089165+00:00,2023-07-27 13:33:00+00:00,2023-07-27 13:33:01+00:00,discovery,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,SELL,BUY,15852.5,60,60,SL,-60,60,0,09:36:02.414,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2023-07-27_NY.csv,294,293,309,319,306,294,-15,295,8.10638059439162,1.0,3.0,426,588,2,1.0,0.4,2,0.666666666666667,2,309,15.0,5.0,20.0,12.2935532421924,13,8,19,0,1,1.0,0,0.666666666666667,0.811278124459133,0.4,0.009708737864078,0.004231311706629,1,0.6,5.296660660486496,0.330053019365669,-0.499362664720329,0.932480575704834,0.099586103097956,20.1164760303698,6,0.998683055311677,,294,15,10,588,121,146,0.25,0.43801652892562,0.465753424657534,2,0.5,-0.5,0.003401360544218,0.25,-1.0,0.051020408163265,0.666666666666667,11,1,1150,-3,0.4,1,5.0,2.64575131106459,6.557438524302,9.9498743710662,0.651338947278929,2,1,1.0,0,1,,75,10,609,303,3518,4809,481,-178,9.18,10,2,1,181.0892,-100,-225.68,25,0.13,-0.5,-0.1,70.0,53,-0.59,-0.05,0.93,1.06,1,0.5,,0,0,0,0,0,0,0,0,19.05,89.17,70.12,1,,294.0,295.0,2.0,1.0,2.0,0.3401360544217687,147.0,0.5,1.380281690140845,0.35034013605442177,0.6194174757281553,1.0,1.0,1,1.0,12.2935532421924,13.0,2,0.006802721088435374,117.60000000000001
2023-08-08,LB_20230808_093726_SELL_0001,2023-08-08 13:37:27.058667+00:00,2023-08-08 13:37:26+00:00,2023-08-08 13:37:27+00:00,discovery,A_TRUE_ABSORPTION,TP; MAE<=10; MFE>=TP inicial,BUY,SELL,15350.0,60,60,TP,+60,0,65,09:40:00.002,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2023-08-08_NY.csv,-202,-233,-183,-194,-181,50,-202,-171,-6.932746152724762,1.0,0.165289256198347,201,282,-2,-1.333333333333333,-1.0,1,-0.333333333333333,-2,-183,21.0,-24.0,-3.0,-10.258989657915672,-10,-14,-5,-2,1,0.4,0,0.8,0.91829583405449,0.555555555555556,0.021857923497268,0.009876543209877,2,0.6,4.344643087935736,0.202092847723062,-0.07282531858853,0.8786758549942,0.107875894988067,17.5106761599873,4,0.007040572792363,,202,-19,11,282,123,71,0.141843971631206,0.577235772357724,0.422535211267606,2,1.0,1.0,0.00709219858156,0.5,1.0,-0.094059405940594,0.578947368421053,17,3,1136,3,1.2,0,1.0,4.12310562561766,6.32455532033676,9.48683298050514,1.064581294844753,2,1,1.0,0,1,,105,15,1590,-300,-515,2919,-93,-207,0.55,11,0,2,447.0587,-120,-139.74,15,0.14,-0.19,-0.03,60.0,56,0.06,0.01,0.57,1.17,2,0.0,,0,0,0,0,0,0,0,0,0.65,58.67,58.02,1,,202.0,171.0,2.0,1.333333333333333,-1.0,0.7092198581560284,101.0,0.7163120567375887,1.4029850746268657,0.30198019801980197,0.6360655737704918,1.0,1.0,1,-0.5,10.258989657915672,10.0,2,0.009900990099009901,80.80000000000001
2023-08-24,LB_20230824_093139_SELL_0001,2023-08-24 13:31:40.065524+00:00,2023-08-24 13:31:39+00:00,2023-08-24 13:31:40+00:00,discovery,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,15300.0,60,60,SL,-60,60,0,09:32:21.831,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2023-08-24_NY.csv,-181,-180,-162,-225,-255,18,-181,-182,-3.660932110891084,1.0,0.367132867132867,326,391,-3,-0.666666666666667,-0.6,-4,-1.0,-3,-162,26.0,-32.0,-6.0,-13.82028035959165,-9,-21,0,-4,2,1.0,0,0.5,0.863120568566631,0.666666666666667,0.006172839506173,0.001519756838906,1,0.3,8.445598293336,0.397529540211753,-1.099296890190266,0.918308177040977,0.107115648331556,26.1776291578271,7,0.021636446746915,,181,-19,63,391,267,231,0.268542199488491,0.535580524344569,0.363636363636364,3,-1.0,0.5,0.0076726342711,-0.333333333333333,0.5,-0.104972375690608,3.315789473684211,27,7,2897,-3,0.6,1,6.0,3.87298334620742,7.54983443527075,9.9498743710662,0.953462589245592,2,0,1.0,0,1,,130,25,4278,-372,-4658,8849,-463,91,0.62,10,0,0,100.0655,-160,-252.37,30,0.19,-0.09,-0.05,66.67,58,0.0,0.0,0.51,0.0,0,0.0,,0,0,0,0,0,0,0,0,1.41,65.52,64.12,1,,181.0,182.0,3.0,0.666666666666667,4.0,0.7672634271099744,60.333333333333336,0.4629156010230179,1.1993865030674846,0.2983425414364641,0.8333333333333334,1.0,1.0,1,1.3333333333333333,13.82028035959165,9.0,3,0.016574585635359115,42.233333333333334
2023-08-25,LB_20230825_093257_BUY_0001,2023-08-25 13:32:58.084006+00:00,2023-08-25 13:32:57+00:00,2023-08-25 13:32:58+00:00,discovery,A_TRUE_ABSORPTION,TP; MAE<=10; MFE>=TP inicial,SELL,BUY,14933.75,60,60,TP,+60,0,60,09:34:12.960,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2023-08-25_NY.csv,158,160,162,168,245,158,-21,156,4.872899967548059,1.0,2.549019607843137,196,362,1,0.666666666666667,0.6,0,0.333333333333333,1,162,26.0,7.0,33.0,14.460877099440149,10,4,21,1,-1,1.0,0,0.166666666666667,0.591672778582328,0.444444444444444,0.018518518518519,0.006787330316742,2,0.1,7.885925367732688,-0.265194110496585,-0.925019724708797,0.947067205529264,0.067915222607305,28.9958742689783,8,0.999666755531858,,158,4,6,362,80,192,0.281767955801105,0.475,0.484375,1,1.0,0.0,0.002762430939227,1.0,0.0,0.025316455696203,1.5,7,1,507,-5,0.4,2,6.0,3.60555127546399,7.74596669241483,10.770329614269,0.820008410385801,2,0,1.0,0,1,,130,30,3891,503,2286,4804,76,427,0.52,11,2,0,178.084,-165,-238.96,35,0.23,-0.13,-0.02,90.0,63,0.44,-0.02,0.69,0.0,1,0.0,,0,0,0,0,0,0,0,0,11.02,84.01,72.99,1,,158.0,156.0,1.0,0.666666666666667,0.0,0.27624309392265195,158.0,0.43646408839779005,1.846938775510204,0.34177215189873417,0.6222222222222222,1.0,1.0,1,0.0,14.460877099440149,10.0,3,0.006329113924050633,142.20000000000002
2023-08-29,LB_20230829_093105_SELL_0001,2023-08-29 13:31:06.065128+00:00,2023-08-29 13:31:05+00:00,2023-08-29 13:31:06+00:00,discovery,A_TRUE_ABSORPTION,TP; MAE<=10; MFE>=TP inicial,BUY,SELL,15073.75,60,60,TP,+60,0,60,09:32:01.795,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2023-08-29_NY.csv,-173,-168,-178,-214,-285,8,-173,-178,-4.406511225299119,1.0,0.231111111111111,241,277,-3,-1.0,-0.8,-4,-1.0,-3,-178,13.0,-13.0,0.0,-6.451211380306735,-6,-10,-2,1,0,0.2,0,0.4,0.650022421648354,0.875,0.01685393258427,0.008720930232558,1,0.3,3.821013275746248,0.001489483275625,-0.594960862149169,0.907591534866986,0.112024894420982,13.7808085583259,4,0.057123805290064,,173,5,36,277,67,108,0.187725631768953,0.462686567164179,0.333333333333333,2,0.0,0.5,0.007220216606498,0.0,,0.028901734104046,7.2,2,1,428,4,0.8,1,5.0,3.74165738677394,7.28010988928052,9.8488578017961,0.930580131661588,2,0,1.0,0,1,,65,5,607,-261,-989,3895,373,-634,0.82,9,0,1,66.0651,-65,-70.42,0,0.08,-0.43,0.1,38.33,31,0.0,0.0,0.59,0.0,0,0.0,,0,0,0,0,0,0,0,0,19.08,65.13,46.05,1,,173.0,178.0,3.0,1.0,4.0,1.0830324909747293,57.666666666666664,0.6245487364620939,1.1493775933609958,0.34296724470134876,0.7213483146067415,1.0,1.0,1,1.3333333333333333,6.451211380306735,6.0,3,0.017341040462427744,40.36666666666666
2023-08-31,LB_20230831_093357_BUY_0001,2023-08-31 13:33:58.049564+00:00,2023-08-31 13:33:57+00:00,2023-08-31 13:33:58+00:00,discovery,A_TRUE_ABSORPTION,TP; MAE<=10; MFE>=TP inicial,SELL,BUY,15552.5,60,60,TP,+60,5,60,09:34:37.204,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2023-08-31_NY.csv,157,202,180,195,241,157,-22,112,3.698944087761485,1.0,3.754385964912281,210,271,3,1.0,0.6,2,1.333333333333333,3,180,25.0,26.0,51.0,21.706876143333687,16,5,32,0,1,1.0,0,0.333333333333333,0.863120568566631,0.666666666666667,0.016666666666667,0.006493506493506,2,0.6,11.08650688686896,-0.299411592627541,-0.681322426773452,0.908704970151413,0.056978370816744,36.2527342250625,13,1.0,,157,23,15,271,191,153,0.210332103321033,0.43979057591623,0.450980392156863,3,0.0,0.0,0.011070110701107,0.0,,0.146496815286624,0.652173913043478,0,0,0,-23,0.6,1,,3.87298334620742,7.74596669241483,10.816653826392,0.877058019307027,1,0,1.0,0,1,,125,65,4901,921,244,4078,104,817,1.12,11,6,0,238.0496,-255,-189.23,130,0.52,-0.19,-0.03,95.0,65,-0.38,-0.05,0.76,0.75,1,1.0,,0,0,0,0,0,0,0,0,0.69,49.56,48.87,1,,157.0,112.0,3.0,1.0,2.0,1.1070110701107012,52.333333333333336,0.5793357933579336,1.2904761904761906,0.3821656050955414,0.65,1.0,1.0,1,0.6666666666666666,21.706876143333687,16.0,2,0.01910828025477707,36.63333333333333
2023-09-05,LB_20230905_093500_SELL_0002,2023-09-05 13:35:01.010477+00:00,2023-09-05 13:35:00+00:00,2023-09-05 13:35:01+00:00,discovery,C_MIXED_PATH,TP/SL con excursión intermedia; no cumple A ni B estricta,BUY,SELL,15457.5,60,60,TP,+60,30,60,09:35:40.002,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2023-09-05_NY.csv,-242,-242,-235,-222,-237,12,-242,-242,-7.951439984728167,0.996666666666667,0.349462365591398,435,502,-6,-2.0,-0.8,-7,-2.666666666666667,-6,-235,20.0,-33.0,-13.0,-16.06745225518082,-18,-23,-11,0,2,1.0,0,0.666666666666667,0.985228136034252,0.307692307692308,0.025531914893617,0.010507880910683,1,1.3,6.458963614680272,-0.136909342404582,-0.060780135957393,0.904826227968995,0.084924827305973,25.5966612725372,8,0.010855053114297,-8.0,242,-7,-13,502,69,81,0.258964143426295,0.550724637681159,0.580246913580247,6,0.0,-1.0,0.01195219123506,0.0,,-0.028925619834711,-1.857142857142857,14,1,575,-9,0.8,1,28.0,6.70820393249937,8.77496438739212,12.6885775404495,1.294997541905148,1,0,1.0,0,1,260.0,100,30,504,-240,-2386,2508,-120,-120,29.69,9,0,0,301.0105,-165,-49.91,65,0.3,-0.48,-0.05,81.67,81,-0.31,-0.03,0.82,0.88,4,0.67,,0,0,0,0,0,0,0,0,2.09,10.48,8.38,1,260.0,242.0,242.0,6.0,2.0,7.0,1.1952191235059761,40.333333333333336,0.4820717131474104,1.1540229885057471,0.3236914600550964,0.5668085106382978,1.0,1.0,1,1.1666666666666667,16.06745225518082,18.0,2,0.024793388429752067,16.133333333333336
2023-09-07,LB_20230907_093117_SELL_0001,2023-09-07 13:31:18.033798900+00:00,2023-09-07 13:31:17+00:00,2023-09-07 13:31:18+00:00,discovery,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,15181.25,60,60,SL,-60,60,0,09:31:52.888,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2023-09-07_NY.csv,-138,-185,-183,-178,-180,42,-138,-91,-2.686116106609564,0.974025974025974,0.303030303030303,203,258,0,-0.666666666666667,-0.2,1,-0.333333333333333,0,-183,16.0,-18.0,-2.0,-7.693558530230887,-8,-12,-4,-2,1,1.0,1,0.6,0.91829583405449,0.25,0.010928961748634,0.003100775193798,0,0.2,3.9786932318908,0.000564434729527,-0.45531162981554,0.912720784095858,0.127571646752313,15.3984539213085,5,0.034588087323691,,138,45,-5,258,387,237,0.232558139534884,0.441860465116279,0.510548523206751,0,1.0,0.0,0.0,,0.0,0.326086956521739,-0.111111111111111,20,5,3012,0,0.4,2,1.0,3.46410161513775,8.60232526704263,11.7898261225516,0.719712172684879,1,0,1.0,0,1,,80,10,2942,-234,-2812,8194,314,-548,0.55,11,0,2,78.0338,-90,-350.51,10,0.13,-0.08,0.04,61.67,50,0.0,0.0,0.77,0.0,0,0.0,,0,0,0,0,0,0,0,0,21.27,33.8,12.53,1,,138.0,91.0,-0.0,0.666666666666667,-1.0,0.0,552.0,0.5348837209302325,1.270935960591133,0.4420289855072464,0.5836065573770491,1.0,0.6666666666666666,0,-4.0,7.693558530230887,8.0,3,-0.0,552.0
2023-09-14,LB_20230914_093127_SELL_0001,2023-09-14 13:31:28.062159900+00:00,2023-09-14 13:31:27+00:00,2023-09-14 13:31:28+00:00,discovery,A_TRUE_ABSORPTION,TP; MAE<=10; MFE>=TP inicial,BUY,SELL,15602.5,60,60,TP,+60,5,60,09:33:18.244,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2023-09-14_NY.csv,-199,-217,-233,-238,-290,17,-199,-181,-4.866497426246555,1.0,0.311418685121107,313,379,-3,-1.333333333333333,-1.0,-3,-1.333333333333333,-3,-233,28.0,-29.0,-1.0,-13.298839285714285,-3,-21,1,0,-1,0.2,0,0.571428571428571,0.811278124459133,0.666666666666667,0.017167381974249,0.007339449541284,1,0.3,9.18271272220016,0.232974412923812,-1.513376370786966,0.924995479312572,0.086517857142857,24.6749866079306,9,0.02125,,199,34,5,379,166,157,0.237467018469657,0.397590361445783,0.484076433121019,3,0.5,0.5,0.007915567282322,0.166666666666667,1.0,0.170854271356784,0.147058823529412,10,1,1434,4,1.0,1,1.0,5.74456264653803,8.60232526704263,12.8452325786651,1.095445115010334,3,0,1.0,0,1,,140,5,3165,-63,-1820,8050,-176,113,0.18,9,0,0,88.0622,-145,-27.68,5,0.04,-0.02,-0.02,66.67,57,0.0,0.0,0.48,0.0,0,0.0,,0,0,0,0,0,0,0,0,18.87,62.16,43.29,1,,199.0,181.0,3.0,1.333333333333333,3.0,0.7915567282321899,66.33333333333333,0.525065963060686,1.2108626198083068,0.39028475711892796,0.6128755364806867,1.0,1.0,1,1.0,13.298839285714285,3.0,4,0.01507537688442211,46.43333333333333
2023-09-15,LB_20230915_093253_SELL_0001,2023-09-15 13:32:54.037055900+00:00,2023-09-15 13:32:53+00:00,2023-09-15 13:32:54+00:00,discovery,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,15587.5,60,60,SL,-60,80,0,09:40:00.007,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2023-09-15_NY.csv,-189,-229,-257,-340,-484,6,-189,-149,-4.314764035518798,1.0,0.329787234042553,332,375,-4,-2.333333333333333,-1.6,-3,-1.333333333333333,-4,-257,15.0,-27.0,-12.0,-19.69163987138264,-20,-30,-16,-2,2,1.0,0,0.333333333333333,0.591672778582328,0.818181818181818,0.027237354085603,0.012797074954296,3,0.7,6.94045604468824,-0.535945677150759,-0.003156346045062,0.909909031361589,0.091511254019293,25.407472172536,8,0.009067524115756,,189,68,83,375,172,181,0.248,0.302325581395349,0.270718232044199,4,1.5,0.5,0.010666666666667,0.375,0.333333333333333,0.35978835978836,1.220588235294118,15,3,1239,-4,1.6,1,5.0,5.0,6.6332495807108,10.295630140987,1.189577378577215,3,0,1.0,0,1,,75,65,4380,-560,-2133,4524,232,-792,1.2,11,0,1,174.0371,-135,-248.29,60,0.87,-0.13,0.05,58.33,54,-0.18,0.05,0.78,0.0,0,0.0,,0,0,0,0,0,0,0,0,0.08,37.06,36.97,1,,189.0,149.0,4.0,2.333333333333333,3.0,1.0666666666666667,47.25,0.504,1.1295180722891567,0.4532627865961199,0.7937743190661478,1.0,1.0,1,0.75,19.69163987138264,20.0,2,0.021164021164021163,28.349999999999998
2023-09-19,LB_20230919_093101_SELL_0001,2023-09-19 13:31:02.011884+00:00,2023-09-19 13:31:01+00:00,2023-09-19 13:31:02+00:00,discovery,A_TRUE_ABSORPTION,TP; MAE<=10; MFE>=TP inicial,BUY,SELL,15331.25,60,60,TP,+60,0,60,09:32:06.219,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2023-09-19_NY.csv,-210,-305,-293,-347,-309,12,-210,-115,-3.574529898099804,1.0,0.351851851851852,382,438,-3,-2.0,-2.0,1,-0.666666666666667,-3,-293,16.0,-20.0,-4.0,-9.662417921977598,-8,-13,-5,-1,1,0.4,0,0.6,0.91829583405449,0.692307692307692,0.020477815699659,0.008141112618725,2,0.3,4.61850750079304,0.089366213698971,-0.096796214540087,0.905854956306887,0.110853611432986,16.4452408698472,6,0.031093086133642,,210,83,54,438,299,172,0.26027397260274,0.361204013377926,0.343023255813953,3,1.5,2.0,0.006849315068493,0.5,1.333333333333333,0.395238095238095,0.650602409638554,6,1,1081,6,2.0,0,1.0,6.08276253029822,8.30662386291808,11.916375287813,1.250352063096684,3,0,1.0,0,1,,80,25,679,-307,-1310,4500,-114,-193,12.43,10,0,1,62.0119,-100,-265.29,20,0.31,-0.45,-0.03,46.67,40,0.0,0.0,0.58,0.0,0,0.0,,0,0,0,0,0,0,0,0,5.24,11.88,6.65,1,,210.0,115.0,3.0,2.0,-1.0,0.684931506849315,70.0,0.4794520547945205,1.1465968586387434,0.4650793650793651,0.710580204778157,1.0,1.0,1,-0.3333333333333333,9.662417921977598,8.0,2,0.014285714285714285,49.0
2023-09-22,LB_20230922_093553_SELL_0001,2023-09-22 13:35:54.074897+00:00,2023-09-22 13:35:53+00:00,2023-09-22 13:35:54+00:00,discovery,C_MIXED_PATH,TP/SL con excursión intermedia; no cumple A ni B estricta,BUY,SELL,14908.75,60,60,TP,+30,0,45,09:36:33.827,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2023-09-22_NY.csv,-149,-160,-166,-184,-222,5,-149,-138,-4.910205659029591,1.0,0.113095238095238,140,187,-2,-0.666666666666667,-0.6,-2,-0.333333333333333,-2,-166,20.0,-26.0,-6.0,-12.230004611364452,-15,-17,-7,-2,1,1.0,0,0.5,0.721928094887362,0.666666666666667,0.012048192771084,0.006666666666667,1,0.3,5.10236711655668,-0.052979519184732,-0.123850112322794,0.887826705856469,0.112773479530666,19.2675079929103,5,0.006097248552544,,149,17,18,187,113,104,0.101604278074866,0.424778761061947,0.413461538461538,2,0.0,0.0,0.010695187165775,0.0,,0.114093959731544,1.058823529411765,20,7,1389,-4,0.4,3,9.0,2.82842712474619,5.8309518948453,9.05538513813742,0.765092055676005,1,0,1.0,0,1,,100,30,3159,-523,1023,2261,-249,-274,0.55,11,0,1,354.0749,-130,-76.29,30,0.3,-0.17,-0.11,50.0,58,-0.1,-0.04,0.5,0.84,2,0.0,,0,0,0,0,0,0,0,0,19.84,74.9,55.05,1,,149.0,138.0,2.0,0.666666666666667,2.0,1.0695187165775402,74.5,0.7967914438502673,1.3357142857142856,0.3713646532438479,0.6650602409638554,1.0,1.0,1,1.0,12.230004611364452,15.0,2,0.013422818791946308,59.6
